rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_wlasnosc_prywatna,czestochowa_spółdzielnia,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,krakow_udział,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,radom_udział,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia
kamienica,43.3,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,887650.0,,,,,,,,,,,,,,,,,,,
kamienica,45.75,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,,,
kamienica,46.41,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,650000.0,,,,,,,,,,,,,,,,,,,
kamienica,46.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,649000.0,,,,,,,,,,,,,,,,,,,
kamienica,46.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665000.0,,,
kamienica,46.6,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,749000.0,,,,,,,,,,,,,,,,,,,
kamienica,49.2,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795000.0,,,
kamienica,49.2,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,910000.0,,,,,,,,,,,,,,,,,,,
kamienica,52.15,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,875285.0,,,,,,,,,,,,,,,,,,,
kamienica,52.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,670000.0,,,,,,,,,,,,,,,,,,,
kamienica,53.12,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1175000.0,,,,,,,,,,,,,,,,,,,
kamienica,55.85,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,848000.0,,,,,,,,,,,,,,,,,,,
kamienica,57.8,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,655000.0,,,,,,,,,,,,,,,,,,,
kamienica,58.3,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,649000.0,,,,,,,,,,,,,,,,,,,
kamienica,60.25,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,990000.0,,,,,,,,,,,,,,,,,,,
kamienica,60.44,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1511000.0,,,,,,,,,,,,,,,,,,,
kamienica,61.2,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,979000.0,,,,,,,,,,,,,,,,,,,
kamienica,61.44,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,769000.0,,,,,,,,,,,,,,,,,,,
kamienica,61.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1223800.0,,,,,,,,,,,,,,,,,,,
kamienica,62.54,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,950000.0,,,,,,,,,,,,,,,,,,,
kamienica,64.7,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1521250.0,,,,,,,,,,,,,,,,,,,
kamienica,65.93,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,835497.0,,,,,,,,,,,,,,,,,,,
kamienica,66.2,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,850000.0,,,,,,,,,,,,,,,,,,,
kamienica,68.02,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1049000.0,,,,,,,,,,,,,,,,,,,
kamienica,68.37,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,980000.0,,,,,,,,,,,,,,,,,,,
kamienica,68.38,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1399000.0,,,,,,,,,,,,,,,,,,,
kamienica,69.35,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1599500.0,,,,,,,,,,,,,,,,,,,
kamienica,69.47,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1290000.0,,,,,,,,,,,,,,,,,,,
kamienica,74.23,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1168000.0,,,,,,,,,,,,,,,,,,,
kamienica,79.73,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,960000.0,,,,,,,,,,,,,,,,,,,
kamienica,80.3,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1350000.0,,,,,,,,,,,,,,,,,,,
kamienica,91.34,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,895000.0,,,,,,,,,,,,,,,,,,,
kamienica,92.49,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1650000.0,,,,,,,,,,,,,,,,,,,
kamienica,94.2,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1507200.0,,,,,,,,,,,,,,,,,,,
kamienica,94.2,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1600000.0,,,,,,,,,,,,,,,,,,,
kamienica,94.9,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1350000.0,,,,,,,,,,,,,,,,,,,
kamienica,97.73,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1140000.0,,,,,,,,,,,,,,,,,,,
kamienica,102.87,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1300000.0,,,,,,,,,,,,,,,,,,,
kamienica,110.31,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1430000.0,,,,,,,,,,,,,,,,,,,
kamienica,111.44,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1650000.0,,,,,,,,,,,,,,,,,,,
kamienica,122.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1339000.0,,,,,,,,,,,,,,,,,,,
kamienica,135.51,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1500000.0,,,,,,,,,,,,,,,,,,,
kamienica,145.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1522500.0,,,,,,,,,,,,,,,,,,,
kamienica,91.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,790000.0,,,,,,,,,,,,
kamienica,93.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762000.0,
kamienica,36.24,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545000.0,,,
kamienica,43.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559000.0,,,
kamienica,46.92,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,575777.0,,,,,,,,,,,,
kamienica,56.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999999.0,,,
kamienica,60.09,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659000.0,
kamienica,63.56,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,759000.0,,,,,,,,,,,,
kamienica,25.55,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,219000.0,,,,,,,,,,,,,,,,
kamienica,29.3,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,220000.0,,,,,,,,,,,,,,,,
kamienica,31.77,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,268000.0,,,,,,,,,,,,,,,,
kamienica,37.06,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,299500.0,,,,,,,,,,,,,,,,
kamienica,37.97,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,280000.0,,,,,,,,,,,,,,,,
kamienica,40.06,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,333000.0,,,,,,,,,,,,,,,,
kamienica,41.06,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,245000.0,,,,,,,,,,,,,,,,
kamienica,45.86,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,349000.0,,,,,,,,,,,,,,,,
kamienica,54.3,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,285000.0,,,,,,,,,,,,,,,,
kamienica,57.42,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,370000.0,,,,,,,,,,,,,,,,
kamienica,58.57,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,352000.0,,,,,,,,,,,,,,,,
kamienica,60.76,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,360000.0,,,,,,,,,,,,,,,,
kamienica,61.04,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,398000.0,,,,,,,,,,,,,,,,
kamienica,64.23,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,330000.0,,,,,,,,,,,,,,,,
kamienica,70.73,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,399500.0,,,,,,,,,,,,,,,,
kamienica,71.55,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,360000.0,,,,,,,,,,,,,,,,
kamienica,71.8,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,430000.0,,,,,,,,,,,,,,,,
kamienica,72.28,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,545000.0,,,,,,,,,,,,,,,,
kamienica,72.54,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,540000.0,,,,,,,,,,,,,,,,
kamienica,81.57,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,820000.0,,,,,,,,,,,,,,,,
kamienica,81.94,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,599000.0,,,,,,,,,,,,,,,,
kamienica,93.39,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,525000.0,,,,,,,,,,,,,,,,
kamienica,103.23,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,599000.0,,,,,,,,,,,,,,,,
kamienica,120.44,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,839000.0,,,,,,,,,,,,,,,,
kamienica,130.08,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,793000.0,,,,,,,,,,,,,,,,
kamienica,133.72,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,700000.0,,,,,,,,,,,,,,,,
kamienica,134.27,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,870000.0,,,,,,,,,,,,,,,,
kamienica,135.85,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,864000.0,,,,,,,,,,,,,,,,
kamienica,145.93,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,897000.0,,,,,,,,,,,,,,,,
kamienica,48.07,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885000.0,,,
kamienica,57.3,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580000.0,
kamienica,73.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629000.0,
kamienica,30.33,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,295000.0,,,,,,,,,,,,,,
kamienica,45.46,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,550000.0,,,,,,,,,,,,,,
kamienica,47.29,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,359000.0,,,,,
kamienica,47.29,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,595000.0,,,,,,,,,,,,,,
kamienica,66.42,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,589000.0,,,,,,,,,,,,,,
kamienica,73.46,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,819000.0,,,,,,,,,,,,,,
kamienica,109.32,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,750000.0,,,,,,,,,,,,,,
kamienica,124.95,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,990000.0,,,,,,,,,,,,,,
kamienica,138.11,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,836900.0,,,,,,,,,,,,,,
kamienica,51.1,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000.0,
kamienica,36.54,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,325000.0,,,,,,,,,,,,
kamienica,46.26,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,599400.0,,,,,,,,,,,,
kamienica,48.52,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,396900.0,,,,,,,,,,,,
kamienica,49.6,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,468000.0,,,,,,,,,,,,
kamienica,50.78,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,404900.0,,,,,,,,,,,,
kamienica,50.9,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,457000.0,,,,,,,,,,,,
kamienica,53.82,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,649000.0,,,,,,,,,,,,
kamienica,64.01,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,579000.0,,,,,,,,,,,,
kamienica,68.32,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,519000.0,,,,,,,,,,,,
kamienica,74.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,829000.0,,,,,,,,,,,,
kamienica,76.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,879000.0,,,,,,,,,,,,
kamienica,78.55,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,699000.0,,,,,,,,,,,,
kamienica,79.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,450000.0,,,,,,,,,,,,
kamienica,87.1,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,870000.0,,,,,,,,,,,,
kamienica,92.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,799000.0,,,,,,,,,,,,
kamienica,98.9,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,849000.0,,,,,,,,,,,,
kamienica,98.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949000.0,,,
kamienica,100.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,646000.0,,,,,,,,,,,,
kamienica,106.6,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,859000.0,,,,,,,,,,,,
kamienica,115.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,734300.0,,,,,,,,,,,,
kamienica,126.1,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,850000.0,,,,,,,,,,,,
kamienica,127.73,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,1002000.0,,,,,,,,,,,,
kamienica,42.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830000.0,,509000.0,
kamienica,46.7,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,269000.0,,,,,,,,,,
kamienica,55.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832500.0,,
kamienica,59.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850000.0,,,
kamienica,59.9,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240000.0,,,
kamienica,27.28,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,220000.0,,,,,,,,,,
kamienica,40.57,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,350000.0,,,,,,,,,,
kamienica,51.56,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,225000.0,,,,,,,,,,
kamienica,51.63,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,249900.0,,,,,,,,,,
kamienica,52.81,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,225000.0,,,,,,,,,,
kamienica,54.9,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,235000.0,,,,,,,,,,
kamienica,59.13,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,280000.0,,,,,,,,,,
kamienica,74.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,399000.0,,,,,,,,,,
kamienica,74.68,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,549000.0,,,,,,,,,,
kamienica,84.31,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,359000.0,,,,,,,,,,
kamienica,32.05,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,320000.0,,,,,,,
kamienica,32.49,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,380000.0,,,,,
kamienica,33.97,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,219000.0,,,,,
kamienica,35.92,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0,,,,,
kamienica,37.36,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,288000.0,,,,,
kamienica,40.63,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,480000.0,,,,,
kamienica,42.57,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,379000.0,,,,,
kamienica,42.79,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0,,,,,
kamienica,43.14,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0,,,,,
kamienica,46.01,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,290000.0,,,,,
kamienica,46.52,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,450000.0,,,,,
kamienica,47.74,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,220000.0,,,,,
kamienica,48.05,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,350000.0,,,,,
kamienica,48.31,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,479000.0,,,,,
kamienica,49.98,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,350000.0,,,,,
kamienica,51.02,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,290000.0,,,,,
kamienica,51.09,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,289000.0,,,,,
kamienica,51.81,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,439000.0,,,,,
kamienica,52.73,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,270000.0,,,,,
kamienica,54.47,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,349999.0,,,,,
kamienica,57.67,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,469000.0,,,,,
kamienica,58.41,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0,,,,,
kamienica,61.45,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,529000.0,,,,,
kamienica,61.48,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,390000.0,,,,,
kamienica,64.94,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,440000.0,,,,,
kamienica,64.96,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,490000.0,,,,,
kamienica,69.57,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,570000.0,,,,,
kamienica,69.75,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,450000.0,,,,,
kamienica,70.95,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,460000.0,,,,,
kamienica,71.65,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,479000.0,,,,,
kamienica,71.76,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,479000.0,,,,,
kamienica,73.34,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,,,
kamienica,74.57,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,490000.0,,,,,
kamienica,74.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,369000.0,,,,,
kamienica,77.71,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,650000.0,,,,,
kamienica,78.6,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,440000.0,,,,,
kamienica,80.2,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,599000.0,,,,,
kamienica,80.25,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,439500.0,,,,,
kamienica,80.49,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,550000.0,,,,,
kamienica,82.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,420000.0,,,,,
kamienica,82.95,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,649000.0,,,,,
kamienica,89.57,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,810000.0,,,,,
kamienica,90.22,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,549000.0,,,,,
kamienica,90.24,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,590000.0,,,,,
kamienica,90.69,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,499000.0,,,,,
kamienica,93.51,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,540000.0,,,,,
kamienica,93.8,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,580000.0,,,,,
kamienica,94.41,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,750000.0,,,,,
kamienica,95.78,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,649000.0,,,,,
kamienica,95.82,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,465000.0,,,,,
kamienica,100.2,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,549000.0,,,,,
kamienica,100.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,590000.0,,,,,
kamienica,101.79,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,620000.0,,,,,
kamienica,102.8,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,499000.0,,,,,
kamienica,104.7,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,599900.0,,,,,
kamienica,114.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,785000.0,,,,,
kamienica,127.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,785000.0,,,,,
kamienica,129.3,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,899000.0,,,,,
kamienica,131.83,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,859000.0,,,,,
kamienica,132.35,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,670000.0,,,,,
kamienica,136.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,949000.0,,,,,
kamienica,140.2,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,728000.0,,,,,
kamienica,34.15,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745000.0,,,
kamienica,38.05,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419900.0,
kamienica,54.81,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530000.0,
kamienica,57.23,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715000.0,,,
kamienica,64.2,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990000.0,,,
kamienica,96.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895000.0,
kamienica,96.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029900.0,
kamienica,101.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995000.0,
kamienica,56.61,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999000.0,,,
kamienica,59.65,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530000.0,
kamienica,63.3,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200000.0,,
kamienica,27.25,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406000.0,,,
kamienica,31.16,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519000.0,,,
