rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_wlasnosc_prywatna,czestochowa_spółdzielnia,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia
blok_mieszkań,66.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,899000.0,,,
blok_mieszkań,73.31,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,760000.0,,,,,,,,,,,,,,,
blok_mieszkań,25.61,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,218000.0,,,,,,,,,,,,,,,
blok_mieszkań,26.93,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,210000.0,,,,,,,,,,,,,,
blok_mieszkań,28.4,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,222000.0,,,,,,,,,,,,,,
blok_mieszkań,30.44,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,350000.0,,,,,,,,,,,,,,,
blok_mieszkań,31.49,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,239000.0,,,,,,,,,,,,,,,
blok_mieszkań,31.78,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,267000.0,,,,,,,,,,,,,,
blok_mieszkań,32.21,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,249000.0,,,,,,,,,,,,,,,
blok_mieszkań,32.4,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,265000.0,,,,,,,,,,,,,,,
blok_mieszkań,33.06,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,225000.0,,,,,,,,,,,,,,,
blok_mieszkań,33.44,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,239970.0,,,,,,,,,,,,,,,
blok_mieszkań,34.63,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,255000.0,,,,,,,,,,,,,,,
blok_mieszkań,34.63,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,352000.0,,,,,,,,,,,,,,
blok_mieszkań,34.7,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,269000.0,,,,,,,,,,,,,,,
blok_mieszkań,34.7,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,415000.0,,,,,,,
blok_mieszkań,35.1,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,240000.0,,,,,,229000.0,,,,,,,,,
blok_mieszkań,35.1,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,409500.0,,,,,
blok_mieszkań,35.22,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,277000.0,,,,,,,,,,,,,,,
blok_mieszkań,35.56,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,427000.0,,,,,,,,,,,,,,,
blok_mieszkań,36.02,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,359999.0,,,,,,,,,,,745000.0,,,
blok_mieszkań,36.24,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,290000.0,,,,,,,,,,,,,,,
blok_mieszkań,36.24,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,326000.0,,,,,,,,,,,,,,
blok_mieszkań,36.44,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,270000.0,,,,,,,,,,,,,,,
blok_mieszkań,36.56,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,275000.0,,,,,,,,,,,,,,,
blok_mieszkań,36.59,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,310000.0,,,,,,,,,,,,,,,
blok_mieszkań,36.64,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,260000.0,,,,,,,,,,,,,,,
blok_mieszkań,36.77,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,279900.0,,,,,,,,,,,,,,,
blok_mieszkań,37.19,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,275000.0,,,,,,,,,,,,590000.0,,,
blok_mieszkań,37.19,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,794000.0,,,
blok_mieszkań,37.23,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,335000.0,,,,,,,,,,,,,,,
blok_mieszkań,37.34,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,255000.0,,,,,,,,,,,,,,,
blok_mieszkań,37.4,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,305000.0,,,,,,,,,384000.0,,,620000.0,,,
blok_mieszkań,37.4,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,705000.0,,,
blok_mieszkań,37.48,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,260000.0,,,,,,,,,,,,,,
blok_mieszkań,37.56,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,262900.0,,,,,,,,,,,,,,,
blok_mieszkań,37.6,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,285000.0,,,,,,,,,,,,560000.0,,,
blok_mieszkań,38.26,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,299000.0,,,,,,,,,,,,,,,
blok_mieszkań,38.26,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,425000.0,,,,,,,,,,,,,
blok_mieszkań,38.3,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,280000.0,,,,,,,,,,,,,,,
blok_mieszkań,38.43,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,328000.0,,,,,,,,,,,,,,,
blok_mieszkań,39.02,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,509900.0,,,,,,,,,,,,,,,
blok_mieszkań,39.51,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,420000.0,,,,,,,,,,,,,,,
blok_mieszkań,40.32,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,299000.0,,,,,,,,,,,,,,,
blok_mieszkań,40.8,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,296000.0,,,,,,,,,,,,639000.0,,,
blok_mieszkań,42.19,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,320000.0,,,,,,,,,,,,,,,
blok_mieszkań,42.98,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,370000.0,325000.0,,,,,,,,,,,,,,
blok_mieszkań,43.24,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,310000.0,,,,,,,,,,,,,,,
blok_mieszkań,43.35,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,411000.0,,,,,,,,,,,,,,,
blok_mieszkań,43.48,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,300000.0,,,,,,,,,,,,,,,
blok_mieszkań,43.51,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,359000.0,,,,,,,,,,,,,,,
blok_mieszkań,43.8,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,306000.0,,,,,,,,,,,,,,
blok_mieszkań,44.18,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,335000.0,,,,,,,,,,,,,,,
blok_mieszkań,44.21,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,360000.0,,,,,,,,,,,,,,,
blok_mieszkań,44.47,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,285000.0,,,,,,,,,,,,,,,
blok_mieszkań,44.56,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,343000.0,,,,,,,,,,,,,,,
blok_mieszkań,44.93,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,425000.0,,,,,,,,,,,,,,
blok_mieszkań,44.98,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,290000.0,,,,,,,,,,,,,,,
blok_mieszkań,45.13,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,287500.0,303833.3333333333,,,,,,,,,,,,,,
blok_mieszkań,45.13,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,439000.0,,,,,,,,,,,,,,
blok_mieszkań,45.16,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,340000.0,,,,,,,,,,,,,,,
blok_mieszkań,46.1,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,356500.0,,,,,,,,,,,,,,
blok_mieszkań,46.1,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599000.0,
blok_mieszkań,47.13,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,369000.0,,,,,,,,,,,,,,,
blok_mieszkań,47.22,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,327000.0,,,,,,,,,,,889000.0,,,
blok_mieszkań,47.33,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,470000.0,,,,,,,,,,539000.0,,,,,
blok_mieszkań,47.43,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,339000.0,,,,,,,,,,,,,,,
blok_mieszkań,47.58,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,279000.0,,,,,,,,,
blok_mieszkań,47.58,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,435000.0,,,,,,,,,,,,,,,
blok_mieszkań,48.24,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,415000.0,,,,,,,,,,,,,,
blok_mieszkań,48.56,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,295000.0,,,,,,,,,,,,,,,
blok_mieszkań,49.05,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,319900.0,,,,,,,,,,,,,,
blok_mieszkań,49.13,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,497000.0,,,,,,,,,,,,,,,
blok_mieszkań,49.35,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,325000.0,,,,,,,,,,,,,,,
blok_mieszkań,49.38,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,350000.0,,,,,,,,,,,,,,,
blok_mieszkań,50.07,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,580000.0,,,,,,,,,,,
blok_mieszkań,50.07,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,585000.0,,,,,,,,,,,,,,,
blok_mieszkań,50.49,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,425000.0,,,,,,,,,,,,,,
blok_mieszkań,50.63,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,435000.0,,,,,,,,,,,,,,,
blok_mieszkań,51.1,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,390000.0,,,,,,,,,,,,,,
blok_mieszkań,51.1,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,619000.0,,,,,,,,,,,
blok_mieszkań,51.16,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,369000.0,,,,,,,,,,,,,,,
blok_mieszkań,53.14,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,929000.0,,,
blok_mieszkań,53.14,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,440000.0,,,,,,,,,,,,,,,
blok_mieszkań,53.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,409000.0,599000.0,,,,,,,,,,,,,534999.0
blok_mieszkań,53.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,499000.0,,,,,,
blok_mieszkań,53.62,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,294000.0,,,,,,,,,,,,,,,
blok_mieszkań,53.85,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,375000.0,,,,,,,,,,,,,,
blok_mieszkań,54.3,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,374000.0,,,509000.0,,,,,,,,,,,
blok_mieszkań,54.3,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,490000.0,,,,,,,,,,,,,,
blok_mieszkań,54.35,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,460000.0,,,,,,,,,,,939000.0,,,
blok_mieszkań,54.37,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,
blok_mieszkań,54.71,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,437620.0,,,,,,,,,,,,,,,
blok_mieszkań,56.11,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,500000.0,,,,,,,,,,,,,,,
blok_mieszkań,56.16,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,443000.0,,,,,,,,,,,,,,,
blok_mieszkań,56.41,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,389950.0,,,,,,,,,,,,,,,
blok_mieszkań,56.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,384200.0,,,,,,,,,,,,,,649000.0,
blok_mieszkań,56.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,649000.0,,,,,,,,,,,,,
blok_mieszkań,56.55,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,450000.0,,,,,,,,,,,,,,,
blok_mieszkań,57.3,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,385000.0,,,,,,,,,,,,,,625000.0,
blok_mieszkań,57.3,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1050000.0,,,
blok_mieszkań,57.8,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,570000.0,,,,,,,,,,,,,,,
blok_mieszkań,58.78,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,549000.0,,,,,,,,,,,,,,,
blok_mieszkań,59.1,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,449990.0,,,,,,,,,,,,,,
blok_mieszkań,59.47,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,680000.0,,,,,,,,,,,,,,,
blok_mieszkań,60.87,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,433000.0,,,,,,,,,,,,,,,
blok_mieszkań,60.96,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,670000.0,,,,,,,,,,,,,,,
blok_mieszkań,61.56,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,445000.0,,,,,,,,,,,,,,,
blok_mieszkań,61.6,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,605000.0,,,,,,,,,,,,,,
blok_mieszkań,61.76,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,399000.0,,,,,,,,,,,,,,,
blok_mieszkań,62.19,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,490000.0,,,,,,,,,,,,,,
blok_mieszkań,62.78,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,420000.0,,,,,,,,,,,,,,,
blok_mieszkań,64.21,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,455000.0,,,,,,,,,,,,,,,
blok_mieszkań,64.21,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1090000.0,,,
blok_mieszkań,64.75,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,599000.0,,,,,,,,,,,,,,,
blok_mieszkań,65.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,500000.0,,,,,389000.0,,,,,,,,,
blok_mieszkań,65.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,599000.0,,,,,
blok_mieszkań,65.59,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,530000.0,,,,,,,,,,,,,,,
blok_mieszkań,66.21,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,459000.0,,,,,,,,,,,,,,,
blok_mieszkań,66.8,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,595000.0,,,,,,,,,,,,,,,
blok_mieszkań,67.53,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,540000.0,505000.0,,,,,,,,,,,,,,
blok_mieszkań,69.68,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,439000.0,,,,,,,,,,,,,,,
blok_mieszkań,69.7,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,589000.0,,,,,,,,,,,,1233333.3333333333,,,
blok_mieszkań,70.09,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,780000.0,,,,,,,,,,,,,,,
blok_mieszkań,72.34,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,723000.0,,,,,,,,,,,,,,,
blok_mieszkań,75.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1132500.0,,,
blok_mieszkań,75.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,560000.0,,,,,,,,,,,,,,,
blok_mieszkań,76.44,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,652000.0,,,,,,,,,,,,,,
blok_mieszkań,81.25,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,730000.0,,,,,,,,,,,,,,
blok_mieszkań,84.35,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,675000.0,,,,,,,,,,,,,,
blok_mieszkań,89.18,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,710000.0,,,,,,,,,,,,,,
blok_mieszkań,116.4,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,814000.0,,,,,,,,,,,,,,
blok_mieszkań,136.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,795000.0,,,,,,,,,,,,,,,
blok_mieszkań,28.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,309000.0,,,,,
blok_mieszkań,36.72,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,670000.0,,,
blok_mieszkań,41.4,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,635000.0,,
blok_mieszkań,27.05,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,340000.0,,,,,,,,,,,,,
blok_mieszkań,28.81,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,362000.0,,,,,,,,,,,,,
blok_mieszkań,30.95,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,418000.0,,,,,,,,,,,,,
blok_mieszkań,31.25,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,434966.6666666667,,,,,,,,,,,,,
blok_mieszkań,37.78,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,449000.0,,,,,,,,,,,,,
blok_mieszkań,42.86,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,460000.0,,,,,,,,,,,,,
blok_mieszkań,43.3,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,449000.0,,,,,,,,,,,,,
blok_mieszkań,44.8,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,410000.0,,,,,,,,,,,,,
blok_mieszkań,44.8,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,650000.0,,,
blok_mieszkań,44.9,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,460000.0,,,,,,,,,,,,,
blok_mieszkań,46.49,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,375000.0,,,,,,,,,,,,,
blok_mieszkań,47.87,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,372000.0,,,,,,,,,,,,
blok_mieszkań,48.1,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,410000.0,,,,,,,,,1390000.0,,,
blok_mieszkań,48.1,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,449000.0,,,,,,,,,,,,
blok_mieszkań,48.9,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,499000.0,,,,,,,537900.0
blok_mieszkań,48.9,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,499000.0,,,,,,,,,,,,,
blok_mieszkań,49.89,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,729000.0,,,
blok_mieszkań,49.89,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,575000.0,,,,,,,,,,,,,
blok_mieszkań,50.2,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,430000.0,,,,
blok_mieszkań,50.2,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,479000.0,,,,,,,,,,995000.0,,,
blok_mieszkań,53.29,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,515000.0,,,,,,,,,,,,,
blok_mieszkań,56.96,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,619000.0,,,,,,,,,,,,,
blok_mieszkań,57.68,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,495000.0,,,,,,,,,,,,
blok_mieszkań,57.9,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,460000.0,,,,,,,,,,,757500.0,,
blok_mieszkań,57.9,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,533000.0,,,,,,,,,,,,
blok_mieszkań,58.4,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,845000.0,,,
blok_mieszkań,58.4,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,549000.0,,,,,,,,,,1575000.0,,,
blok_mieszkań,61.01,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643000.0
blok_mieszkań,61.01,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,649000.0,,,,,,,,,,,,
blok_mieszkań,61.2,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,487999.0,,,,,,,,,,869000.0,,
blok_mieszkań,61.41,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,599000.0,,,,,,,,,,,,,
blok_mieszkań,62.05,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,749000.0,,,,,,,,,,,,,
blok_mieszkań,62.22,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,420000.0,,,,,,,,,,,,,
blok_mieszkań,63.1,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,599000.0,,,,,,,,,,,,,
blok_mieszkań,63.1,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,660000.0,,,,,
blok_mieszkań,65.75,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,619000.0,,,,,,,,,,,,,
blok_mieszkań,66.35,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,575000.0,,,,,,,,,,,,,
blok_mieszkań,67.3,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899000.0,
blok_mieszkań,67.3,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,638500.0,,,,,,,,,,,,,
blok_mieszkań,68.01,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,685000.0,672000.0,,,,,,,,,,,,
blok_mieszkań,69.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,449000.0,,,,,
blok_mieszkań,69.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,599000.0,,,,,,,,589000.0,,973000.0,,,
blok_mieszkań,69.85,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,558000.0,,,,,,,,,,,,,
blok_mieszkań,70.46,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,630000.0,,,,,,,,,,,,,
blok_mieszkań,72.1,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,595000.0,,,,,,,,,,,,,
blok_mieszkań,72.1,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080000.0,,
blok_mieszkań,73.21,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,739000.0,,,,,,,,,,,,,
blok_mieszkań,79.3,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,619000.0,,,,,,,,,,,,,
blok_mieszkań,79.9,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,863000.0,,,,,,,,,,,,,
blok_mieszkań,106.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,909000.0,,,,,,,,,,1819500.0,,,
blok_mieszkań,121.19,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,1130000.0,,,,,,,,,,,,,
blok_mieszkań,138.1,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,950000.0,,,,,,,,,,,,
blok_mieszkań,65.1,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,740000.0,,,,,,,,,,,
blok_mieszkań,46.21,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,496500.0,,,,,
blok_mieszkań,53.8,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,309900.0,,,,,,,,,
blok_mieszkań,61.93,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0,
